gfly01,64,64,,crate01,64,64,,gun_nap5,16,8,,fire102,64,64,,frcsub6,64,128,,bsplsh16,16,32,,nuke05,64,128,,nuke20,64,128,,nuke06,64,128,,nuke08,64,128,,powerdstb,16,16,,refl0000,64,64,,nuke00,32,64
gfly02,64,64,,crate02,64,64,,gun_son1,32,64,,fire103,64,64,,frcsub7,32,32,,bsplsh18,16,32,,nuke06,64,128,,parachute,128,128,,nuke07,64,128,,nuke09,64,128,,powrdest,32,32,,refl0010,64,64,,nuke01,32,64
gfly03,64,64,,crate03,64,64,,gun_son2,32,32,,fire104,64,64,,frcsub8,16,16,,bsplsh20,16,32,,nuke07,64,128,,phemgun1,64,128,,nuke08,64,128,,nuke10,64,128,,prop01,64,64,,refl0020,64,64,,nuke02,32,64
gfly04,64,64,,crate04,64,64,,gun_son3,32,32,,fire105,64,64,,freon01,64,16,,bsteam1,32,32,,nuke08,64,128,,pock1,8,8,,nuke09,64,128,,nuke11,64,128,,prop02,64,64,,refl0030,64,64,,nuke03,32,64
grey,8,8,,crate05,64,64,,hand1,16,16,,fire106,64,64,,freon03,64,32,,bsteam2,32,32,,nuke09,64,128,,pock2,16,16,,nuke10,64,128,,nuke12,64,128,,prop03,64,64,,refl0040,64,64,,nuke04,64,64
gull01,64,64,,crate06,64,64,,hand2,8,8,,fire107,64,64,,freon04,32,32,,bsteam3,32,32,,nuke10,64,128,,pock3,32,32,,nuke11,64,128,,nuke13,64,128,,prop04,64,64,,refl0050,64,64,,nuke05,32,64
gun_fre1,32,64,,crate07,64,64,,heatshm1,32,64,,fire108,64,64,,freon05,32,32,,bsteam4,32,32,,nuke11,64,128,,powerdstb,16,16,,nuke12,64,128,,nuke14,64,128,,ptur_d02,16,32,,refl0060,64,64,,nuke06,32,64
gun_nap1,32,64,,crate08,64,64,,heatshm2,32,64,,fire109,64,64,,freon06,16,32,,bubble,16,16,,nuke12,64,128,,powrdest,32,32,,nuke13,64,128,,nuke15,64,128,,ptur_d03,32,32,,refl0070,64,64,,nuke07,32,64
gun_nap4,16,32,,crate09,64,64,,heatshm3,32,64,,fire110,64,64,,freonammo,32,32,,build02,64,64,,nuke13,64,128,,ptur_d02,16,32,,nuke14,64,128,,nuke16,64,128,,qsnd01,64,64,,refl0080,64,64,,nuke08,32,64
gun_nap5,16,8,,crate10,64,64,,hel01a,64,64,,fire111,64,64,,freon_fo,32,32,,build03,64,64,,nuke14,64,128,,ptur_d03,32,32,,nuke15,64,128,,nuke17,64,128,,qsnd02,64,64,,regen01,32,32,,nuke09,32,64
gun_son1,32,64,,crate11,64,64,,hel01b,64,64,,fire112,64,64,,frice1,128,128,,bunk01,64,64,,nuke15,64,128,,qsnd01,64,64,,nuke16,64,128,,nuke18,64,128,,qsnd03,64,64,,regen05,32,32,,nuke10,32,64
gun_son2,32,32,,crate12,64,64,,hel01c,32,32,,firing01,32,32,,ftur04,32,32,,bunk02,64,64,,nuke16,64,128,,qsnd02,64,64,,nuke17,64,128,,nuke19,64,128,,qsnd04,64,64,,rfpgscl,32,64,,nuke11,32,64
gun_son3,32,32,,crate13,64,64,,hel01e,64,64,,firing03,32,32,,ftur07,16,16,,bunk03,64,64,,nuke17,64,128,,qsnd03,64,64,,nuke18,64,128,,nuke20,64,128,,qsnd05,64,64,,road1,128,64,,nuke12,32,64
hand1,16,16,,crate14,64,64,,heldoor1,64,64,,firing05,32,32,,ftur08,16,64,,bunk04,64,64,,nuke18,64,128,,qsnd04,64,64,,nuke19,64,128,,phemgun1,64,128,,qsnd06,64,64,,road2,128,64,,nuke13,32,64
hand2,8,8,,craterdirt,32,32,,heldoor2,32,32,,flareblue,64,64,,ftur09,16,16,,bunk05,64,64,,nuke19,64,128,,qsnd05,64,64,,nuke20,64,128,,pock1,8,8,,qsnd07,64,64,,roadtdir,128,64,,nuke14,32,64
heatshm1,32,64,,cratergrass,32,32,,heldoor3,32,32,,flarefirey,64,64,,grey,8,8,,bunk06,64,64,,nuke20,64,128,,qsnd06,64,64,,ocean1,64,64,,pock2,16,16,,regen01,32,32,,rokt01,32,64,,nuke15,32,64
heatshm2,32,64,,craterroad,32,32,,heldoor4,32,32,,fntn01,128,128,,gun_fre1,32,64,,bunk07,64,64,,padedg2,128,32,,qsnd07,64,64,,phemgun1,64,128,,pock3,32,32,,regen05,32,32,,rsmkring,128,128,,nuke16,32,64
heatshm3,32,64,,craterrock,32,32,,heldoor5,64,64,,fntn03,64,32,,gun_nap1,32,64,,bunk08,64,64,,parachute,128,128,,regen01,32,32,,pock1,8,8,,powerdstb,16,16,,rfpgscl,32,64,,rusty01,128,64,,nuke17,32,64
hel01a,128,128,,digr01,32,32,,heldoor6,64,64,,fntn04,32,32,,gun_nap4,16,32,,bunk09,64,64,,phemgun1,64,128,,regen05,32,32,,pock2,16,16,,powrdest,32,32,,rokt01,32,64,,rusty02,128,64,,nuke18,32,64
hel01b,32,64,,digr02,32,32,,hovchp01,16,32,,fntn05,32,32,,gun_nap5,16,8,,bunk10,64,64,,pock1,8,8,,retain06,128,64,,pock3,32,32,,ptur_d02,16,32,,rsmkring,128,128,,rusty03,128,64,,nuke19,32,64
hel01d,32,128,,digr03,32,32,,hovchp02,8,8,,fntn06,64,32,,gun_son1,32,64,,bunk11,64,64,,pock2,16,16,,rfpgscl,32,64,,powerdstb,16,16,,ptur_d03,32,32,,shatter1,32,16,,rusty04,128,64,,nuke20,32,64
hel01e,32,128,,digr04,32,32,,hover01,32,32,,fntn07,64,32,,gun_son2,32,32,,bxxpld,16,16,,pock3,32,32,,rhelm,16,16,,powrdest,32,32,,qsnd01,64,64,,shatter2,32,16,,rusty05,128,64,,phemgun1,64,128
hel01f,128,64,,digr05,64,64,,hover02,32,32,,fntn08,64,32,,gun_son3,32,32,,caust01,64,128,,powerdstb,16,16,,rokt01,32,64,,ptur_d02,16,32,,qsnd02,64,64,,shatter3,32,16,,rusty06,128,64,,piptil10,64,64
heli02a,64,32,,digr06,64,64,,hover03,64,32,,freon01,64,16,,hamband,64,64,,caust02,64,128,,powrdest,32,32,,rsmkring,128,128,,ptur_d03,32,32,,qsnd03,64,64,,sizzle,32,64,,rusty07,128,64,,piptil11,64,256
heli03b,128,16,,digr07,64,64,,hover04,32,32,,freon03,64,32,,hamblast,64,64,,caust03,64,128,,ptur_d02,16,32,,shatter1,32,16,,qsnd01,64,64,,qsnd04,64,64,,snow_dirt,64,64,,shatter1,32,16,,piptil12,64,64
heli05a,64,32,,digr08,32,32,,hover05,32,8,,freon04,32,32,,hamdest,32,32,,caust04,64,128,,ptur_d03,32,32,,shatter2,32,16,,qsnd02,64,64,,qsnd05,64,64,,sonicfly,64,64,,shatter2,32,16,,piptil13,64,64
heli12,64,32,,droad1,64,64,,hover06,16,16,,freon05,32,32,,hand1,16,16,,caust05,64,128,,qsnd01,64,64,,shatter3,32,16,,qsnd03,64,64,,qsnd06,64,64,,splashbase,64,64,,shatter3,32,16,,piptile1,64,64
heli13a,64,32,,drone01,16,32,,hover07,16,16,,freon06,16,32,,hand2,8,8,,cave01,128,128,,qsnd02,64,64,,sizzle,32,64,,qsnd04,64,64,,qsnd07,64,64,,splashup,64,64,,sizzle,32,64,,piptile5,64,64
heli15a,64,32,,drone02,16,32,,hovr,64,64,,freonammo,32,32,,heatshm1,32,64,,cave02,128,128,,qsnd03,64,64,,skym3,256,128,,qsnd05,64,64,,rarm,16,32,,sub03,64,32,,skym4,256,128,,piptile6,64,32
heli16a,64,64,,drone03,8,32,,hovr01,32,32,,freon_fo,32,32,,heatshm2,32,64,,cave03,64,64,,qsnd04,64,64,,sonicfly,64,64,,qsnd06,64,64,,rbicep,16,16,,sub04,32,64,,sonicfly,64,64,,piptile7,64,64
heli17b,64,64,,drone04,16,32,,hovr02,64,64,,frock1a,32,32,,heatshm3,32,64,,cave04,64,64,,qsnd05,64,64,,splashbase,64,64,,qsnd07,64,64,,rcalf,16,32,,sub05,32,64,,splashbase,64,64,,piptile8,64,64
holobeam,64,64,,drone05,32,32,,hovr03,32,32,,frock1b,64,32,,helim5,128,128,,cave05,64,64,,qsnd06,64,64,,splashup,64,64,,rarm,16,32,,regen01,32,32,,sub06,64,16,,splashup,64,64,,piptile9,64,256
holorec1,64,64,,drone06,32,32,,hovr04,64,64,,frock1c,32,32,,hivolt,128,64,,cavebh1,64,64,,qsnd07,64,64,,tankback,128,64,,rbicep,16,16,,regen05,32,32,,sub07,16,32,,streets1,64,64,,pock1,8,8
holoside1,256,128,,drone07,32,32,,hovr05,32,32,,frock1d,64,128,,hovchp01,16,32,,caveceil,32,32,,rarm,16,32,,tankbotm,64,128,,rcalf,16,32,,rfpgscl,32,64,,subchp01,32,64,,tankback,128,64,,pock2,16,16
holoside2,64,64,,drone08,64,64,,hovr06,64,64,,frock2a,64,128,,hovchp02,8,8,,cavefl1,64,64,,rbicep,16,16,,tankgn01,64,64,,regen01,32,32,,rhelm,16,16,,tankback,128,64,,tankbotm,64,128,,pock3,32,32
holoside3,64,64,,drone09,16,16,,hovr07,64,64,,frock2b,64,64,,hover01,32,32,,cblast,64,64,,rcalf,16,32,,tankgn02,32,64,,regen05,32,32,,rokt01,32,64,,tankbotm,64,128,,tankgn01,64,64,,polbeam1,32,32
holsheld,64,64,,drone10,8,32,,hovr08,32,32,,frock3a,32,32,,hover02,32,32,,cblast1,64,64,,regen01,32,32,,tankgn03,32,64,,rfpgscl,32,64,,rsmkring,128,128,,tankgn01,64,64,,tankgn02,32,64,,poldest1,128,128
hotchik1,64,128,,dsquish1,64,64,,hovr09,32,32,,frock3b,64,32,,hover03,64,32,,cblast3,32,32,,regen05,32,32,,tankgn04,64,32,,rhelm,16,16,,rthigh,16,32,,tankgn02,32,64,,tankgn03,32,64,,polite1,64,16
hotchik2,128,128,,d_wtur01,16,16,,hovr10,64,64,,frock3c,32,32,,hover04,32,32,,celldest,32,32,,rfpgscl,32,64,,tankgn05,32,64,,rokt01,32,64,,rtorso,16,32,,tankgn03,32,64,,tankgn04,64,32,,polite2,64,16
hwall2,32,64,,erfpgscl,16,32,,hovr11,32,32,,frock3d,64,128,,hover05,32,8,,cemcol3,128,128,,rhelm,16,16,,tanklite,64,16,,rroadb,128,64,,shatter1,32,16,,tankgn04,64,32,,tankgn05,32,64,,polroad1,128,128
hyroglyf,128,64,,exb01,64,64,,hovr12a,64,64,,frock4a,64,128,,hover06,16,16,,cemcol4,32,32,,road4,128,128,,tankpon1,256,32,,rsmkring,128,128,,shatter2,32,16,,tankgn05,32,64,,tanklite,64,16,,polroad3,128,128
intun1,128,64,,exg01,64,64,,hovr12b,64,64,,frock4b,64,64,,hover07,16,16,,cemcol5,64,64,,road6,64,128,,tankpon2,256,32,,rthigh,16,32,,shatter3,32,16,,tanklite,64,16,,tankpon1,256,32,,polroad4,64,64
intun2,128,64,,exhaust,32,32,,hovr12c,64,64,,frock5a,32,32,,hovr,64,128,,cemcol6,64,64,,rokt01,32,64,,tankside,128,32,,rtorso,16,32,,signsup,64,64,,tankpon1,256,32,,tankpon2,256,32,,polroad5,64,64
intun5,64,128,,expf01,64,64,,hovr12d,64,64,,frock5b,64,32,,iceberg1,64,64,,citybrl,32,32,,rsmkring,128,128,,tanktop,128,256,,scliftrn1,128,128,,sizzle,32,64,,tankpon2,256,32,,tankside,128,32,,polwall1,128,128
intun6,64,64,,expf02,64,64,,hovr13,64,64,,frock5c,32,32,,iceblue,256,128,,clondest,64,64,,rthigh,16,32,,tanktrak,64,16,,scurve,64,64,,slightback,16,32,,tankside,128,32,,tanktop,128,256,,polwall2,128,128
ldeshocker,32,32,,expf03,64,64,,hovr14,64,64,,frock5d,64,128,,icecave1,128,64,,clontrbs,32,32,,rtorso,16,32,,tanktrak1,64,16,,sdirt1,64,64,,slightbase,64,64,,tanktop,128,256,,tanktrak,64,16,,polwall4,128,128
ldesphere,64,64,,expf04,64,64,,hovr15a,64,64,,frock6a,64,128,,icecol1,128,64,,clontree,64,64,,sand4,64,64,,tanktrak2,64,16,,shatter1,32,16,,slightpole,16,32,,tanktrak,64,16,,tanktrak1,64,16,,polwall6,64,128
ldgun01,32,16,,expf05,64,64,,hovr15b,64,64,,frock6b,64,64,,icepk1,256,128,,clontrnk,64,64,,shatter1,32,16,,tanktrak3,64,16,,shatter2,32,16,,snake1,128,128,,tanktrak1,64,16,,tanktrak2,64,16,,polwall7,128,128
ldgun02,32,64,,expf06,64,64,,hovr16,32,32,,frock7,32,16,,inpart,32,32,,clwatr01,32,32,,shatter2,32,16,,tanktrks,128,32,,shatter3,32,16,,snake2,64,64,,tanktrak2,64,16,,tanktrak3,64,16,,polwall8,64,128
ldgun03,64,32,,expf07,64,64,,hovr17,64,64,,ftank01,64,128,,inpart2,32,32,,clwatr02,32,32,,shatter3,32,16,,tankwing,64,128,,sizzle,32,64,,snake3,128,128,,tanktrak3,64,16,,tanktrks,128,32,,powerdstb,8,8
ldgun04,32,32,,expf08,64,64,,hovr18,32,32,,ftank01d,64,128,,iwall01,128,64,,clwatr03,32,32,,sizzle,32,64,,tg_nuk01,32,128,,sonicfly,64,64,,sonicfly,64,64,,tanktrks,128,32,,tankwing,64,128,,powrdest,16,16
lflare1,32,32,,expf09,64,64,,hovr18a,32,32,,ftank02d,64,128,,iwall02,128,64,,clwatr04,32,32,,sky2,256,128,,tg_nuk02,32,16,,splashbase,64,64,,splashbase,64,64,,tankwing,64,128,,tg_nuk01,32,128,,powrstak,64,64
lflare2,32,32,,expf10,64,64,,hovr19,32,32,,ftur01,32,32,,iwall03,128,64,,clwatr05,32,32,,sonicfly,64,64,,tg_nuk03,16,16,,splashup,64,64,,splashup,64,64,,tg_nuk01,32,128,,tg_nuk02,32,16,,powrwal2,128,64
lflare3,16,16,,expf11,64,64,,hovr20,64,64,,ftur02,16,32,,iwall04,128,64,,clwatr06,32,32,,splashbase,64,64,,tracer,32,64,,surf01,64,64,,sp_a,64,64,,tg_nuk02,32,16,,tg_nuk03,16,16,,powrwal3,128,64
lflare4,32,32,,expflash,64,64,,hovr21,32,32,,ftur03,32,32,,iwalld01,64,32,,clwatr07,32,32,,splashup,64,64,,tracer1,32,64,,surf02,64,64,,sp_e,32,64,,tg_nuk03,16,16,,tracer,32,64,,prop01,64,64
lgun01,32,16,,exp_med01,16,16,,hovr22,32,32,,ftur04,32,32,,lav_dirt,32,32,,clwatr08,32,32,,tankback,128,64,,trnchr2,64,64,,surf03,64,64,,sp_i,32,64,,tracer,32,64,,tracer1,32,64,,prop02,64,64
lgun02,32,64,,exp_med02,16,16,,hovr23,32,32,,ftur05,32,16,,laz01,64,64,,clwatr09,32,32,,tankbotm,64,128,,tsmok1,64,64,,surf04,64,64,,sp_k,64,64,,tracer1,32,64,,trnchr2,64,64,,prop03,64,64
lgun03,64,32,,exp_med03,32,32,,hovr24,32,32,,ftur07,16,16,,laz02,32,16,,clwatr10,32,32,,tankgn01,64,64,,tsmok2,64,64,,surf05,64,64,,sp_n,64,64,,trnchr2,64,64,,tryard1,128,128,,prop04,64,64
lgun04,32,32,,exp_med04,32,32,,hovr25,32,32,,ftur08,16,64,,laz03,32,32,,com01,128,32,,tankgn02,32,64,,tsmok3,64,64,,surf06,64,64,,sp_p,32,64,,tsmok1,64,64,,tryard3,32,32,,ptur_d02,16,32
liteh02,64,128,,exp_med05,32,32,,hovr26,32,32,,ftur09,16,16,,laz04,64,16,,com02,32,32,,tankgn03,32,64,,vid01,128,128,,surf07,64,64,,sp_s,32,64,,tsmok2,64,64,,tryard31,32,32,,ptur_d03,32,32
liteh03,64,64,,exp_med06,32,32,,hovr27,32,32,,girder01,64,64,,laz05,8,8,,com03,32,32,,tankgn04,64,32,,vid02,128,128,,surf08,64,64,,sp_t,64,64,,tsmok3,64,64,,tsmok1,64,64,,qsnd01,64,64
lockon05,128,16,,exp_med07,32,32,,hovr28,32,32,,grass1,128,128,,laztrak1,32,16,,com04,32,32,,tankgn05,32,64,,vid03,128,128,,surf09,64,64,,stoplight,32,64,,turb01,64,64,,tsmok2,64,64,,qsnd02,64,64
locktrak,32,16,,exr01,64,64,,hovr29,64,64,,gravel,128,128,,laztrak2,64,16,,com05,32,32,,tanklite,64,16,,vid04,128,128,,surf10,64,64,,tankback,128,64,,turb02,64,64,,tsmok3,64,64,,qsnd03,64,64
lomissammo1,32,32,,exy01,64,64,,hovr31a,64,64,,grey,8,8,,ldeshocker,32,32,,com06,64,16,,tankpon1,256,32,,vid05,128,128,,surf11,64,64,,tankbotm,64,128,,turb03,64,64,,turb01,64,64,,qsnd04,64,64
lomissammo2,8,32,,fact01a,64,64,,hovr31b,64,64,,gun_fre1,32,64,,ldesphere,64,64,,com07,16,16,,tankpon2,256,32,,vid06,128,128,,surf12,64,64,,tankgn01,64,64,,turb04,64,64,,turb02,64,64,,qsnd05,64,64
lo_nuk01,64,64,,fact01b,128,128,,hovr32,64,64,,gun_nap1,32,64,,ldgun01,32,16,,com08,32,32,,tankside,128,32,,vid07,128,128,,surf13,64,64,,tankgn02,32,64,,turb05,64,64,,turb03,64,64,,qsnd06,64,64
m1cliff1,256,128,,fact01c,16,16,,hovr33,16,16,,gun_nap4,16,32,,ldgun02,32,64,,conduit1,32,32,,tanktop,128,256,,vid08,128,128,,tankback,128,64,,tankgn03,32,64,,turb06,64,64,,turb04,64,64,,qsnd07,64,64
m1gate01,64,64,,fact01d,32,32,,hovr34,32,32,,gun_nap5,16,8,,ldgun03,64,32,,conduit2,32,32,,tanktrak,64,16,,vid09,128,128,,tankbotm,64,128,,tankgn04,64,32,,turb07,64,64,,turb05,64,64,,regen01,16,16
m1gate03,64,64,,fact01g,64,64,,hovr35,16,16,,gun_son1,32,64,,ldgun04,32,32,,conduit3,16,16,,tanktrak1,64,16,,vtol01,64,128,,tankgn01,64,64,,tankgn05,32,64,,turb08,64,64,,turb06,64,64,,regen05,16,16
m1gate04,64,128,,fact01g1,64,64,,lav00001,64,64,,gun_son2,32,32,,lflare1,32,32,,crate01,64,64,,tanktrak2,64,16,,vtol02,128,64,,tankgn02,32,64,,tanklite,64,16,,turb09,64,64,,turb07,64,64,,reta10,256,64
m1gate05,64,128,,fact01h,64,64,,lav00002,64,64,,gun_son3,32,32,,lflare2,32,32,,crate02,64,64,,tanktrak3,64,16,,vtol03,128,64,,tankgn03,32,64,,tankpon1,256,32,,turb10,64,64,,turb08,64,64,,rfpgscl,32,64
m1gate06,64,8,,fact01j,64,64,,lav00003,64,64,,hand1,16,16,,lflare3,16,16,,crate03,64,64,,tanktrks,128,32,,vtol04,64,64,,tankgn04,64,32,,tankpon2,256,32,,vid01,128,128,,turb09,64,64,,rokt01,16,32
m1gate07,64,16,,fact01j1,32,32,,lav00004,64,64,,hand2,8,8,,lflare4,32,32,,crate04,64,64,,tankwing,64,128,,vtol05,64,64,,tankgn05,32,64,,tankside,128,32,,vid02,128,128,,turb10,64,64,,rsmkring,64,64
m1gate08,64,16,,fact01j2,32,32,,lav00005,64,64,,heatshm1,32,64,,lgun01,32,16,,crate05,64,64,,tg_nuk01,32,128,,vtol06,128,64,,tanklite,64,16,,tanktop,128,256,,vid03,128,128,,ven1,32,128,,shatter1,16,16
m1gate09,64,8,,fact01l,64,64,,lav00006,64,64,,heatshm2,32,64,,lgun02,32,64,,crate06,64,64,,tg_nuk02,32,16,,vtol07,128,128,,tankpon1,256,32,,tanktrak,64,16,,vid04,128,128,,ven2,32,128,,shatter2,16,16
m1gate10,128,128,,fact01m,32,32,,lav00007,64,64,,heatshm3,32,64,,lgun03,64,32,,crate07,64,64,,tg_nuk03,16,16,,vtol08,128,64,,tankpon2,256,32,,tanktrak1,64,16,,vid05,128,128,,ven3,64,128,,shatter3,16,16
m1gate11,128,64,,fact01p,64,64,,lav00008,64,64,,hel01a,128,128,,lgun04,32,32,,crate08,64,64,,tracer,32,64,,vtol09,64,128,,tankside,128,32,,tanktrak2,64,16,,vid06,128,128,,ven31,32,32,,sizzle,16,32
m1gate12,128,64,,fact01q,64,64,,lav00009,64,64,,hovchp01,16,32,,lightedics,64,64,,crate09,64,64,,tracer1,32,64,,vtol10,32,64,,tanktop,128,256,,tanktrak3,64,16,,vid07,128,128,,ven4,64,128,,skym6,256,128
m1gate13,32,32,,fact01q1,64,64,,lav00010,64,64,,hovchp02,8,8,,lightedics2,64,64,,crate10,64,64,,trnchr2,64,64,,vtol11,32,64,,tanktrak,64,16,,tanktrks,128,32,,vid08,128,128,,ven41,32,32,,sonicfly,32,32
m1gate15,16,128,,fact01r,64,64,,lav00011,64,64,,hover01,32,32,,lightedics4,64,64,,crate11,64,64,,tsmok1,64,64,,vtol12,32,32,,tanktrak1,64,16,,tankwing,64,128,,vid09,128,128,,ven5,64,128,,splashbase,32,32
m1gate16,128,128,,fact01s,64,64,,lav00012,64,64,,hover02,32,32,,lightedics5,64,64,,crate12,64,64,,tsmok2,64,64,,vtol13,64,64,,tanktrak2,64,16,,tbooth,32,64,,vtol01,64,128,,ven6,64,128,,splashup,32,32
m1gate19,64,64,,fact01s1,32,32,,lav00013,64,64,,hover03,64,32,,linesnow,128,32,,crate13,64,64,,tsmok3,64,64,,vtol14,128,128,,tanktrak3,64,16,,tg_nuk01,32,128,,vtol02,128,64,,ven61,32,32,,sub03,64,32
m1rock1,128,64,,fact01t,32,32,,lav00014,64,64,,hover04,32,32,,lockon01,32,32,,crate14,64,64,,turb01,64,64,,vtol15,64,64,,tanktrks,128,32,,tg_nuk02,32,16,,vtol03,128,64,,ven7,64,128,,sub04,32,64
m1rock2,256,128,,fact01t1,64,64,,lav00015,64,64,,hover05,32,8,,lockon02,32,64,,craterash,32,32,,turb02,64,64,,wsmkring,128,128,,tankwing,64,128,,tg_nuk03,16,16,,vtol04,64,64,,ven71,32,32,,sub05,32,64
m1sky1,256,128,,fact01t2,64,64,,lav00016,64,64,,hover06,16,16,,lockon03,16,32,,craterdirt,32,32,,turb03,64,64,,wsmok1,64,64,,tg_nuk01,32,128,,tile01,64,64,,vtol05,64,64,,ven8,64,128,,sub06,64,16
minelay1,64,32,,fact01t3,64,64,,lav00017,64,64,,hover07,16,16,,lockon04,16,32,,cratergrass,32,32,,turb04,64,64,,wsmok2,64,64,,tg_nuk02,32,16,,tile02,64,64,,vtol06,128,64,,ven81,32,32,,sub07,16,32
minelay2,64,32,,fact01u,32,32,,lavaedg1,64,64,,hovr,64,128,,lockon05,128,16,,craterroad,32,32,,turb05,64,64,,wsmok3,64,64,,tg_nuk03,16,16,,tower01,64,256,,vtol07,128,128,,ven9,64,128,,subchp01,32,64
minelay3,32,32,,fact01v,32,32,,lavaedg3,64,64,,hydrant,32,64,,lockon06,16,32,,cratersand,32,32,,turb06,64,64,,,,,,tracer,32,64,,tracer,32,64,,vtol08,128,64,,ven91,32,32,,tankback,128,64
minelay4,64,32,,fact01w,64,64,,lavblen1,64,64,,lav_dirt,32,32,,lockon07,32,16,,craterston,32,32,,turb07,64,64,,,,,,tracer1,32,64,,tracer1,32,64,,vtol09,64,128,,vendude1,64,64,,tankbotm,64,128
mine_ph1,32,32,,fact01w1,64,64,,lavblen2,32,32,,laz01,64,64,,lockon08,32,64,,crathlav,32,32,,turb08,64,64,,,,,,trnchr2,64,64,,trnchr2,64,64,,vtol10,32,64,,vid01,128,128,,tankgn01,64,64
mine_ph2,32,32,,fact01x1,32,32,,lavhbl1,64,64,,laz02,32,16,,lockon09,32,32,,cratrcrd,32,32,,turb09,64,64,,,,,,tsmok1,64,64,,tsmok1,64,64,,vtol11,32,64,,vid02,128,128,,tankgn02,32,64
mine_rem,16,16,,fact01x2,64,64,,lavhot1,64,64,,laz03,32,32,,lockon10,32,16,,croad01,128,128,,turb10,64,64,,,,,,tsmok2,64,64,,tsmok2,64,64,,vtol12,32,32,,vid03,128,128,,tankgn03,32,64
missil01,128,16,,fact01x3,32,32,,lavrock2,128,128,,laz04,64,16,,lockon11,32,8,,croad02,128,128,,vid01,128,128,,,,,,tsmok3,64,64,,tsmok3,64,64,,vtol13,64,64,,vid04,128,128,,tankgn04,64,32
missil02,32,16,,fact01x4,32,32,,lavsta1,64,64,,laz05,8,8,,lockon12,16,32,,cruins01,64,64,,vid02,128,128,,,,,,turb01,64,64,,vid01,128,128,,vtol14,128,128,,vid05,128,128,,tankgn05,32,64
missil03,32,16,,fact01x5,32,32,,lavylw01,32,32,,laztrak1,32,16,,lockon13,32,16,,def17,64,64,,vid03,128,128,,,,,,turb02,64,64,,vid02,128,128,,vtol15,64,64,,vid06,128,128,,tanklite,64,16
missil04,8,8,,fact01x6,32,32,,lavylw02,32,32,,laztrak2,64,16,,locktrak,32,16,,def24,16,16,,vid04,128,128,,,,,,turb03,64,64,,vid03,128,128,,watexp01,64,64,,vid07,128,128,,tankpon1,256,32
missil05,128,16,,fact01y1,64,64,,lavylw03,32,32,,ldeshocker,32,32,,lomissammo1,32,32,,def33,32,32,,vid05,128,128,,,,,,turb04,64,64,,vid04,128,128,,watexp02,64,64,,vid08,128,128,,tankpon2,256,32
mnsand1,128,128,,fact01y2,32,32,,lavylw04,32,32,,ldesphere,64,64,,lomissammo2,8,32,,def34,32,32,,vid06,128,128,,,,,,turb05,64,64,,vid05,128,128,,watexp03,64,64,,vid09,128,128,,tankside,128,32
mnsand2,128,128,,fact01y3,32,32,,lavylw05,32,32,,ldgun01,32,16,,lo_nuk01,64,64,,def38,16,16,,vid07,128,128,,,,,,turb06,64,64,,vid06,128,128,,watexp04,64,64,,vtol01,64,128,,tanktop,128,256
mnsand5,64,64,,fact01y4,64,64,,lavylw06,32,32,,ldgun02,32,64,,m5sky,256,128,,def39,32,32,,vid08,128,128,,,,,,turb07,64,64,,vid07,128,128,,watexp05,64,64,,vtol02,128,64,,tanktrak,64,16
mnsrd10,128,128,,fact01z,64,64,,lavylw07,32,32,,ldgun03,64,32,,minelay1,64,32,,def44,64,64,,vid09,128,128,,,,,,turb08,64,64,,vid08,128,128,,watexp06,64,64,,vtol03,128,64,,tanktrak1,64,16
mnsroad1,128,64,,fact01z1,32,32,,lavylw08,32,32,,ldgun04,32,32,,minelay2,64,32,,def9,32,32,,vtol01,64,128,,,,,,turb09,64,64,,vid09,128,128,,watexp07,64,64,,vtol04,64,64,,tanktrak2,64,16
mnsroad2,128,128,,fact01z2,64,64,,lavylw09,32,32,,lflare1,32,32,,minelay3,32,32,,dmpstr,64,64,,vtol02,128,64,,,,,,turb10,64,64,,wsmkring,128,128,,watexp08,64,64,,vtol05,64,64,,tanktrak3,64,16
mnsroad3,128,128,,fact01z3,64,64,,lavylw10,32,32,,lflare2,32,32,,minelay4,64,32,,dmpstrs,32,32,,vtol03,128,64,,,,,,vid01,128,128,,wsmok1,64,64,,watexp09,64,64,,vtol06,128,64,,tanktrks,128,32
mnsroad9,128,128,,fact01z3a,32,32,,lavylw11,32,32,,lflare3,16,16,,mine_ph1,32,32,,dmpstrt,16,16,,vtol04,64,64,,,,,,vid02,128,128,,wsmok2,64,64,,watexp10,64,64,,vtol07,128,128,,tankwing,64,128
mort01,32,32,,fact01z4,64,64,,lavylw12,64,64,,lflare4,32,32,,mine_ph2,32,32,,drone01,16,32,,vtol05,64,64,,,,,,vid03,128,128,,wsmok3,64,64,,watexp11,64,64,,vtol08,128,64,,tele17,128,64
mort02,64,64,,fact01z5,16,16,,lavylw13,64,64,,lgun01,32,16,,mine_rem,16,16,,drone02,16,32,,vtol06,128,64,,,,,,vid04,128,128,,,,,,wsmkring,128,128,,vtol09,64,128,,tele31,128,128
mort03,64,64,,fact01z6,32,32,,lavylw14,64,64,,lgun02,32,64,,missil01,128,16,,drone03,8,32,,vtol07,128,128,,,,,,vid05,128,128,,,,,,wsmok1,64,64,,vtol10,32,64,,tele33,128,64
